Timestamp	Quat_w	Quat_x	Quat_y	Quat_z	Timestamp	Acc_x	Acc_y	Acc_z	Timestamp	Gyro_x	Gyro_y	Gyro_z			Timestamp	Quat_w_n	Quat_x_n	Quat_y_n	Quat_z_n	Modulo Quat
1.87	10744	132	-12362	415	1.87	2021	-33	-276	1.87	-1	0	5			1.87	0.655753446	0.008056539	-0.754507083	0.02532927	16384.20669
1.88	10744	132	-12362	415	1.88	2019	-33	-273	1.88	-2	0	-1			1.88	0.655753446	0.008056539	-0.754507083	0.02532927	16384.20669
1.89	10744	133	-12362	414	1.89	2025	-36	-301	1.89	2	-1	-1			1.89	0.655754135	0.008117582	-0.754507876	0.025268262	16384.18948
1.9	10744	133	-12362	414	1.9	2023	-38	-278	1.9	-3	-3	2			1.9	0.655754135	0.008117582	-0.754507876	0.025268262	16384.18948
1.91	10743	133	-12362	413	1.91	2012	-38	-308	1.91	1	0	-6			1.91	0.655720354	0.008117919	-0.754539236	0.025208276	16383.50851
1.92	10743	134	-12363	413	1.92	2015	-29	-296	1.92	-1	-1	3			1.92	0.65568983	0.008178576	-0.754565146	0.025207102	16384.27121
1.93	10743	134	-12363	413	1.93	2008	-37	-293	1.93	-2	0	1			1.93	0.65568983	0.008178576	-0.754565146	0.025207102	16384.27121
1.94	10743	134	-12363	412	1.94	2020	-33	-281	1.94	0	2	-1			1.94	0.655690837	0.008178588	-0.754566306	0.025146107	16384.24603
1.95	10743	135	-12363	412	1.95	2028	-29	-284	1.95	-2	-2	5			1.95	0.655690509	0.008239618	-0.754565928	0.025146094	16384.25424
1.96	10743	135	-12363	411	1.96	2018	-36	-292	1.96	1	0	-4			1.96	0.655691514	0.008239631	-0.754567084	0.025085098	16384.22912
1.97	10743	136	-12363	411	1.97	2021	-27	-288	1.97	0	-3	0			1.97	0.655691183	0.008300661	-0.754566703	0.025085086	16384.23739
1.98	10743	136	-12363	410	1.98	2015	-35	-289	1.98	-2	0	-2			1.98	0.655692186	0.008300674	-0.754567857	0.02502409	16384.21234
1.99	10742	136	-12363	410	1.99	2023	-38	-303	1.99	0	2	-2			1.99	0.65565739	0.008301006	-0.754598055	0.025025091	16383.55667
2	10742	137	-12364	410	2	2026	-33	-298	2	-2	0	4			2	0.655626859	0.008361653	-0.754623951	0.025023926	16384.31961
2.01	10742	137	-12364	409	2.01	2013	-32	-284	2.01	1	0	-4			2.01	0.655627859	0.008361666	-0.754625102	0.02496293	16384.29461
2.02	10742	137	-12364	409	2.02	2019	-31	-288	2.02	-2	-2	2			2.02	0.655627859	0.008361666	-0.754625102	0.02496293	16384.29461
2.03	10742	138	-12364	409	2.03	2018	-41	-284	2.03	1	-1	2			2.03	0.655627523	0.008422696	-0.754624716	0.024962917	16384.30301
2.04	10742	138	-12364	408	2.04	2032	-38	-287	2.04	-1	0	-3			2.04	0.655628521	0.008422709	-0.754625864	0.024901921	16384.27807
2.05	10742	138	-12364	408	2.05	2024	-40	-283	2.05	-3	0	2			2.05	0.655628521	0.008422709	-0.754625864	0.024901921	16384.27807
2.06	10742	138	-12364	408	2.06	2013	-35	-288	2.06	2	2	-2			2.06	0.655628521	0.008422709	-0.754625864	0.024901921	16384.27807
2.07	10742	139	-12364	407	2.07	2023	-42	-283	2.07	-3	-1	0			2.07	0.655629178	0.008483751	-0.75462662	0.024840912	16384.26166
2.08	10742	139	-12364	407	2.08	2028	-36	-282	2.08	3	1	0			2.08	0.655629178	0.008483751	-0.75462662	0.024840912	16384.26166
2.09	10742	139	-12364	407	2.09	2018	-36	-290	2.09	-2	-1	-2			2.09	0.655629178	0.008483751	-0.75462662	0.024840912	16384.26166
2.1	10742	139	-12364	407	2.1	2016	-41	-292	2.1	0	-1	3			2.1	0.655629178	0.008483751	-0.75462662	0.024840912	16384.26166
2.11	10742	140	-12364	406	2.11	2010	-36	-291	2.11	0	0	-3			2.11	0.65562983	0.008544794	-0.754627371	0.024779902	16384.24536
2.12	10742	140	-12364	406	2.12	2023	-36	-282	2.12	-2	0	-3			2.12	0.65562983	0.008544794	-0.754627371	0.024779902	16384.24536
2.13	10742	140	-12364	406	2.13	2020	-35	-285	2.13	3	1	2			2.13	0.65562983	0.008544794	-0.754627371	0.024779902	16384.24536
2.14	10742	141	-12364	405	2.14	2021	-31	-281	2.14	-2	-2	-4			2.14	0.655630477	0.008605837	-0.754628116	0.024718893	16384.22919
2.15	10742	141	-12364	405	2.15	2021	-33	-281	2.15	0	0	4			2.15	0.655630477	0.008605837	-0.754628116	0.024718893	16384.22919
2.16	10742	141	-12364	404	2.16	2005	-34	-283	2.16	-2	-2	-2			2.16	0.655631465	0.00860585	-0.754629253	0.024657895	16384.2045
2.17	10742	141	-12364	404	2.17	2016	-38	-295	2.17	-2	-1	-2			2.17	0.655631465	0.00860585	-0.754629253	0.024657895	16384.2045
2.18	10742	142	-12364	404	2.18	2023	-41	-273	2.18	3	1	3			2.18	0.65563112	0.008666879	-0.754628855	0.024657882	16384.21313
2.19	10742	142	-12364	404	2.19	2024	-38	-288	2.19	-3	-1	-6			2.19	0.65563112	0.008666879	-0.754628855	0.024657882	16384.21313
2.2	10742	142	-12364	403	2.2	2011	-26	-284	2.2	-1	1	3			2.2	0.655632105	0.008666892	-0.754629989	0.024596885	16384.18851
2.21	10742	143	-12364	403	2.21	2016	-27	-275	2.21	0	0	1			2.21	0.655631757	0.008727922	-0.754629589	0.024596872	16384.1972
2.22	10742	143	-12364	402	2.22	2018	-32	-277	2.22	-3	-2	-4			2.22	0.65563274	0.008727935	-0.75463072	0.024535874	16384.17264
2.23	10742	143	-12364	402	2.23	2025	-34	-292	2.23	2	1	3			2.23	0.65563274	0.008727935	-0.75463072	0.024535874	16384.17264
2.24	10742	144	-12364	402	2.24	2018	-41	-289	2.24	-1	-2	-3			2.24	0.65563239	0.008788965	-0.754630317	0.024535861	16384.1814
2.25	10742	144	-12364	401	2.25	2019	-31	-295	2.25	-2	0	1			2.25	0.65563337	0.008788978	-0.754631446	0.024474863	16384.15689
2.26	10742	144	-12364	401	2.26	2024	-30	-282	2.26	0	1	1			2.26	0.65563337	0.008788978	-0.754631446	0.024474863	16384.15689
2.27	10742	144	-12364	401	2.27	2020	-41	-286	2.27	-2	-1	-6			2.27	0.65563337	0.008788978	-0.754631446	0.024474863	16384.15689
2.28	10742	145	-12364	400	2.28	2017	-23	-274	2.28	1	0	4			2.28	0.655633995	0.008850021	-0.754632165	0.024413852	16384.14127
2.29	10742	145	-12364	400	2.29	2021	-29	-294	2.29	0	-1	-3			2.29	0.655633995	0.008850021	-0.754632165	0.024413852	16384.14127
2.3	10742	145	-12364	400	2.3	2020	-38	-291	2.3	-1	-1	2			2.3	0.655633995	0.008850021	-0.754632165	0.024413852	16384.14127
2.31	10742	146	-12364	399	2.31	2017	-45	-295	2.31	1	1	2			2.31	0.655634616	0.008911064	-0.754632879	0.02435284	16384.12576
2.32	10742	146	-12364	399	2.32	2021	-38	-294	2.32	-2	-1	-5			2.32	0.655634616	0.008911064	-0.754632879	0.02435284	16384.12576
2.33	10741	146	-12365	399	2.33	2015	-34	-302	2.33	0	-1	3			2.33	0.655569618	0.008911011	-0.754689351	0.024352693	16384.22482
2.34	10741	146	-12365	398	2.34	2015	-35	-288	2.34	-1	1	-3			2.34	0.655570591	0.008911024	-0.754690472	0.024291695	16384.2005
2.35	10741	147	-12364	398	2.35	2015	-25	-275	2.35	0	-1	-2			2.35	0.655600431	0.008972467	-0.754663786	0.024292801	16383.45476
2.36	10741	147	-12365	398	2.36	2011	-34	-299	2.36	-8	13	4			2.36	0.655570233	0.008972053	-0.75469006	0.024291682	16384.20944
2.37	10741	147	-12365	398	2.37	2018	-44	-274	2.37	1	-10	1			2.37	0.655570233	0.008972053	-0.75469006	0.024291682	16384.20944
2.38	10741	148	-12365	397	2.38	2010	-28	-297	2.38	5	-5	-11			2.38	0.655570843	0.009033096	-0.754690762	0.02423067	16384.19418
2.39	10741	148	-12365	397	2.39	2016	-35	-287	2.39	-8	9	10			2.39	0.655570843	0.009033096	-0.754690762	0.02423067	16384.19418
2.4	10739	151	-12367	400	2.4	2025	-55	-303	2.4	24	-7	-5			2.4	0.65543682	0.009216031	-0.754799065	0.024413328	16384.493
2.41	10740	158	-12365	392	2.41	2013	-28	-278	2.41	-5	5	-50			2.41	0.655537119	0.009643842	-0.754722204	0.023926494	16383.51162
2.42	10740	163	-12365	395	2.42	2012	-19	-316	2.42	35	16	6			2.42	0.655532276	0.009948954	-0.754716628	0.024109427	16383.63266
2.43	10747	159	-12359	405	2.43	2019	-35	-284	2.43	28	53	59			2.43	0.655948807	0.009704649	-0.754338077	0.024719388	16383.90051
2.44	10756	157	-12351	412	2.44	2013	-29	-267	2.44	23	60	44			2.44	0.656496985	0.009582561	-0.753848481	0.025146593	16383.92902
2.45	10766	158	-12342	418	2.45	2023	-80	-220	2.45	24	49	3			2.45	0.657109447	0.009643627	-0.753301578	0.025512888	16383.87646
2.46	10751	175	-12355	416	2.46	2020	15	-369	2.46	64	-69	-40			2.46	0.656191103	0.010681187	-0.754091812	0.025390708	16383.94662
2.47	10770	158	-12338	430	2.47	2001	22	-286	2.47	-2	153	161			2.47	0.657356528	0.009643671	-0.753060802	0.026245432	16383.80322
2.48	10820	129	-12295	436	2.48	2018	-92	-196	2.48	-81	342	116			2.48	0.660387222	0.007873378	-0.750412282	0.026610797	16384.32672
2.49	10811	144	-12303	431	2.49	2015	-13	-224	2.49	40	-92	-54			2.49	0.659835624	0.008788857	-0.750897945	0.026305536	16384.38363
2.5	10804	129	-12310	400	2.5	2022	-20	-329	2.5	-188	-17	-33			2.5	0.659419282	0.007873481	-0.751337594	0.024413894	16384.11295
2.51	10813	87	-12304	361	2.51	2016	-43	-274	2.51	-314	67	36			2.51	0.659958616	0.005309942	-0.750960031	0.022033206	16384.36068
2.52	10817	73	-12301	344	2.52	2015	-34	-253	2.52	-125	26	5			2.52	0.66020462	0.004455481	-0.750779055	0.020995691	16384.3143
2.53	10817	62	-12300	346	2.53	2010	-10	-287	2.53	-32	20	78			2.53	0.660235003	0.003784281	-0.750752569	0.021118731	16383.56033
2.54	10821	53	-12297	341	2.54	2025	17	-245	2.54	-45	24	61			2.54	0.66046895	0.0032349	-0.750557867	0.020813225	16383.81335
2.55	10816	63	-12302	306	2.55	2013	77	-269	2.55	-103	-40	-108			2.55	0.660171979	0.003845306	-0.750872382	0.018677203	16383.60965
2.56	10814	46	-12305	266	2.56	2022	23	-262	2.56	-225	-18	-37			2.56	0.66004274	0.002807654	-0.751047339	0.016235562	16383.7875
2.57	10812	-5	-12308	192	2.57	2024	-13	-271	2.57	-502	-14	-48			2.57	0.659927301	-0.000305183	-0.751237997	0.01171902	16383.62283
2.58	10809	-54	-12312	127	2.58	2011	-100	-273	2.58	-458	-15	-72			2.58	0.659724809	-0.003295877	-0.751460065	0.007751416	16384.10419
2.59	10809	-104	-12312	79	2.59	2020	-94	-287	2.59	-392	11	3			2.59	0.659727252	-0.006347639	-0.751462848	0.004821765	16384.04352
2.6	10809	-155	-12312	30	2.6	2020	-75	-297	2.6	-394	22	7			2.6	0.659717583	-0.009460285	-0.751451835	0.001831023	16384.28363
2.61	10817	-187	-12305	2	2.61	2020	-139	-236	2.61	-245	45	-28			2.61	0.660192653	-0.011413148	-0.751009578	0.000122066	16384.61129
2.62	10819	-205	-12302	-4	2.62	2019	-125	-260	2.62	-97	20	4			2.62	0.660343599	-0.012512287	-0.750859317	-0.000244142	16383.89471
2.63	10819	-227	-12302	-34	2.63	2014	-2	-265	2.63	-210	5	0			2.63	0.660330507	-0.013854795	-0.750844431	-0.002075168	16384.21954
2.64	10813	-264	-12306	-73	2.64	2029	16	-295	2.64	-297	-19	30			2.64	0.659975389	-0.016113336	-0.751101187	-0.004455582	16383.94427
2.65	10817	-284	-12301	-111	2.65	2020	-14	-290	2.65	-233	51	-44			2.65	0.66024236	-0.017334643	-0.750821972	-0.00677516	16383.37777
2.66	10815	-317	-12302	-149	2.66	2020	-78	-253	2.66	-285	-16	-35			2.66	0.660106695	-0.019348481	-0.750867551	-0.009094396	16383.71505
2.67	10811	-364	-12304	-195	2.67	2017	-78	-193	2.67	-373	-58	-4			2.67	0.659849597	-0.022216747	-0.750974881	-0.011901829	16384.03668
2.68	10799	-402	-12313	-229	2.68	2025	-92	-218	2.68	-288	-112	-2			2.68	0.659110109	-0.024535815	-0.751516138	-0.01397687	16384.21237
2.69	10789	-444	-12319	-275	2.69	2013	-71	-285	2.69	-357	-53	-21			2.69	0.658511261	-0.027099731	-0.751895469	-0.016784743	16383.92636
2.7	10780	-501	-12323	-338	2.7	2027	-34	-269	2.7	-475	-50	-3			2.7	0.657965703	-0.030578926	-0.752143911	-0.020630093	16383.8327
2.71	10776	-550	-12323	-385	2.71	2023	-33	-267	2.71	-380	-16	26			2.71	0.657722471	-0.033569725	-0.752144953	-0.023498808	16383.81
2.72	10778	-594	-12318	-435	2.72	2018	-32	-264	2.72	-376	27	-8			2.72	0.657830772	-0.036254544	-0.751824035	-0.026550045	16384.15298
2.73	10769	-669	-12319	-508	2.73	2008	-70	-278	2.73	-591	-40	13			2.73	0.657288466	-0.040832573	-0.751893083	-0.0310059	16383.97836
2.74	10752	-755	-12326	-581	2.74	2018	-136	-216	2.74	-634	-126	21			2.74	0.656240331	-0.046080864	-0.752308252	-0.035460903	16384.24139
2.75	10728	-731	-12349	-569	2.75	2021	-82	-228	2.75	129	-220	-103			2.75	0.65477241	-0.044615831	-0.753708473	-0.034728328	16384.31894
2.76	10750	-731	-12329	-579	2.76	2009	50	-302	2.76	-37	183	5			2.76	0.656126846	-0.044616626	-0.752501198	-0.035339297	16384.02707
2.77	10758	-744	-12322	-546	2.77	2034	-147	-164	2.77	84	-16	112			2.77	0.656637684	-0.045411641	-0.75209979	-0.033326285	16383.46422
2.78	10739	-725	-12340	-557	2.78	2017	-17	-381	2.78	24	-88	-134			2.78	0.655453932	-0.044250312	-0.753170827	-0.033996447	16384.06528
2.79	10753	-741	-12326	-565	2.79	2005	19	-254	2.79	-94	99	63			2.79	0.656323095	-0.045227882	-0.75233316	-0.034485497	16383.69894
2.8	10745	-743	-12335	-542	2.8	2035	-113	-288	2.8	86	-73	38			2.8	0.655801247	-0.045347634	-0.752843963	-0.03307997	16384.53731
2.81	10748	-735	-12331	-568	2.81	2014	13	-270	2.81	-81	29	-116			2.81	0.6560053	-0.044860802	-0.75262387	-0.034667939	16384.01398
2.82	10749	-738	-12331	-546	2.82	2011	-28	-278	2.82	82	-4	92			2.82	0.656064614	-0.045043789	-0.752621896	-0.033325079	16384.05695
2.83	10750	-745	-12330	-548	2.83	2023	-88	-280	2.83	-42	9	-14			2.83	0.656114153	-0.045470237	-0.752547675	-0.033446563	16384.34402
2.84	10747	-739	-12332	-560	2.84	2006	17	-265	2.84	-27	-23	-54			2.84	0.655944216	-0.045104939	-0.752684849	-0.034179656	16384.0152
2.85	10747	-746	-12333	-546	2.85	2025	-41	-324	2.85	31	15	68			2.85	0.655920299	-0.045530524	-0.752718438	-0.033323949	16384.6126
2.86	10753	-746	-12327	-555	2.86	2021	-65	-227	2.86	-38	20	-58			2.86	0.65629756	-0.045531292	-0.752364924	-0.033873816	16384.33639
2.87	10744	-734	-12336	-540	2.87	2032	-59	-316	2.87	99	-53	-24			2.87	0.655755206	-0.04479936	-0.75292221	-0.032958657	16384.16272
2.88	10792	-666	-12302	-457	2.88	2042	-46	-335	2.88	606	353	24			2.88	0.658662678	-0.040647641	-0.750821744	-0.02789185	16384.71461
2.89	10748	-702	-12337	-463	2.89	2052	-3	-431	2.89	-160	-238	129			2.89	0.656014669	-0.042847255	-0.753000835	-0.028259657	16383.77997
2.9	10781	-663	-12311	-437	2.9	2004	229	-67	2.9	270	122	83			2.9	0.658037469	-0.040467382	-0.751423734	-0.026673071	16383.56555
2.91	10803	-670	-12291	-465	2.91	2025	39	-229	2.91	-136	155	-32			2.91	0.659358913	-0.040893314	-0.750178691	-0.028381181	16384.0964
2.92	10804	-689	-12289	-470	2.92	2019	-34	-328	2.92	-90	40	54			2.92	0.659416333	-0.042052745	-0.75005251	-0.028686197	16384.18622
2.93	10813	-717	-12278	-500	2.93	2013	-92	-278	2.93	-234	90	-22			2.93	0.659974514	-0.043762298	-0.749391203	-0.030517641	16383.966
2.94	10814	-764	-12273	-535	2.94	2018	-123	-319	2.94	-331	56	14			2.94	0.660029766	-0.046630548	-0.749079464	-0.03265359	16384.10956
2.95	10820	-826	-12260	-601	2.95	2011	-87	-329	2.95	-508	123	-15			2.95	0.660415126	-0.050416164	-0.748307713	-0.036682947	16383.63443
2.96	10543	-2869	-11936	-2565	2.96	2015	-2	-249	2.96	-204	6	4			2.96	0.643496199	-0.175110556	-0.728518509	-0.156555795	16383.93515
2.97	10534	-2898	-11929	-2601	2.97	2022	-5	-253	2.97	-268	0	-21			2.97	0.642951107	-0.176881746	-0.728096047	-0.158754113	16383.82745
2.98	10528	-2935	-11917	-2638	2.98	2013	-30	-236	2.98	-305	16	4			2.98	0.642588316	-0.179141025	-0.727367492	-0.161013296	16383.74017
2.99	10525	-2974	-11903	-2671	2.99	2019	-58	-248	2.99	-293	38	17			2.99	0.642394427	-0.181518387	-0.726500795	-0.163024752	16384.01511
3	10521	-3004	-11893	-2701	3	2016	-48	-260	3	-248	26	-7			3	0.642128332	-0.183343172	-0.725865627	-0.164850169	16384.57528
3.01	10514	-3038	-11883	-2733	3.01	2015	-36	-259	3.01	-272	18	4			3.01	0.641707901	-0.185420259	-0.725262981	-0.166804993	16384.40167
3.02	10514	-3064	-11870	-2759	3.02	2018	-27	-239	3.02	-213	45	3			3.02	0.64171668	-0.187009693	-0.724479455	-0.168394172	16384.17752
3.03	10512	-3083	-11861	-2784	3.03	2025	3	-248	3.03	-184	37	-8			3.03	0.641594925	-0.18816944	-0.723930499	-0.169920117	16384.16949
3.04	10505	-3115	-11852	-2815	3.04	2014	-31	-235	3.04	-257	-1	-2			3.04	0.641154107	-0.190118519	-0.723365871	-0.171808549	16384.51644
3.05	10496	-3157	-11840	-2852	3.05	2019	-49	-219	3.05	-326	-5	7			3.05	0.640605058	-0.19268199	-0.722633754	-0.174066847	16384.51003
3.06	10483	-3197	-11831	-2889	3.06	2018	-28	-247	3.06	-318	-20	5			3.06	0.639834494	-0.195130294	-0.722110264	-0.17633138	16383.92444
3.07	10476	-3229	-11820	-2925	3.07	2018	33	-268	3.07	-279	31	19			3.07	0.639397644	-0.197080469	-0.721428041	-0.178525975	16384.17047
3.08	10476	-3268	-11801	-2960	3.08	2014	-58	-223	3.08	-304	60	16			3.08	0.639385069	-0.199456893	-0.720254219	-0.18065863	16384.4927
3.09	10468	-3315	-11784	-3003	3.09	2015	-61	-223	3.09	-374	26	5			3.09	0.6389	-0.202326471	-0.719220252	-0.18328398	16384.4107
3.1	10458	-3363	-11767	-3048	3.1	2017	-48	-238	3.1	-384	19	9			3.1	0.638309623	-0.205262504	-0.718205138	-0.18603631	16383.89838
3.11	10453	-3403	-11751	-3086	3.11	2018	-65	-235	3.11	-322	41	-1			3.11	0.637977246	-0.20769507	-0.717197993	-0.188347631	16384.59688
3.12	10447	-3438	-11736	-3123	3.12	2011	-24	-235	3.12	-299	38	2			3.12	0.637621187	-0.209834559	-0.716293888	-0.19060888	16384.33636
3.13	10441	-3468	-11723	-3157	3.13	2015	-4	-235	3.13	-267	30	-4			3.13	0.637266373	-0.211669359	-0.715513235	-0.192687476	16384.04355
3.14	10427	-3506	-11714	-3196	3.14	2017	-41	-229	3.14	-322	-21	-21			3.14	0.636400392	-0.213984825	-0.714951011	-0.195064319	16384.33938
3.15	10412	-3550	-11702	-3240	3.15	2020	-31	-209	3.15	-366	-22	-8			3.15	0.635484799	-0.216670288	-0.714218509	-0.197749784	16384.34155
3.16	10397	-3590	-11691	-3285	3.16	2012	0	-227	3.16	-355	-19	-10			3.16	0.634557747	-0.219107657	-0.713534156	-0.200492661	16384.63961
3.17	10378	-3632	-11681	-3332	3.17	2019	2	-273	3.17	-373	-8	-21			3.17	0.633414785	-0.221676864	-0.712942581	-0.203366551	16384.20865
3.18	10368	-3686	-11661	-3375	3.18	2028	-94	-197	3.18	-406	1	12			3.18	0.632793512	-0.224968835	-0.711709601	-0.205987471	16384.49163
3.19	10353	-3736	-11646	-3415	3.19	2011	-79	-250	3.19	-380	-4	10			3.19	0.631898868	-0.228028028	-0.710817561	-0.208435684	16383.95087
3.2	10346	-3775	-11629	-3453	3.2	2019	-26	-219	3.2	-319	29	15			3.2	0.631455924	-0.230402679	-0.709762318	-0.210749788	16384.35812
3.21	10332	-3811	-11616	-3498	3.21	2020	29	-266	3.21	-336	25	-13			3.21	0.630608247	-0.232602403	-0.708976519	-0.213498611	16384.18155
3.22	10317	-3857	-11598	-3550	3.22	2019	2	-245	3.22	-412	23	-8			3.22	0.629702538	-0.235413656	-0.707888925	-0.216675779	16383.92633
3.23	10300	-3914	-11578	-3603	3.23	2021	-82	-212	3.23	-464	-9	-14			3.23	0.628655513	-0.238889095	-0.706657625	-0.219907361	16384.1719
3.24	10277	-3983	-11556	-3665	3.24	2011	-80	-209	3.24	-554	-24	2			3.24	0.627236193	-0.243094459	-0.705297407	-0.223685964	16384.57747
3.25	10264	-4034	-11535	-3711	3.25	2025	-31	-220	3.25	-409	15	21			3.25	0.626447176	-0.246208876	-0.704020671	-0.226495077	16384.46209
3.26	10250	-4075	-11517	-3759	3.26	2015	-5	-243	3.26	-377	31	-11			3.26	0.625605645	-0.248716391	-0.702936606	-0.229429426	16384.12326
3.27	10237	-4120	-11500	-3798	3.27	2022	-80	-218	3.27	-358	-1	-7			3.27	0.624805353	-0.251460199	-0.701891332	-0.231807242	16384.30264
3.28	10221	-4173	-11480	-3843	3.28	2018	-57	-215	3.28	-415	-11	10			3.28	0.623832938	-0.254696688	-0.700675289	-0.234555326	16384.19418
3.29	10207	-4215	-11461	-3891	3.29	2016	-3	-225	3.29	-381	28	-5			3.29	0.622976534	-0.257259341	-0.699513476	-0.237484245	16384.24475
3.3	10190	-4259	-11442	-3942	3.3	2022	-13	-244	3.3	-408	19	-23			3.3	0.621950034	-0.25994948	-0.69836627	-0.240601279	16383.95279
3.31	10169	-4320	-11419	-3999	3.31	2013	-72	-221	3.31	-502	-1	-13			3.31	0.62064215	-0.263661529	-0.696933102	-0.244070013	16384.6429
3.32	10155	-4374	-11395	-4043	3.32	2019	-94	-220	3.32	-422	16	10			3.32	0.61979779	-0.266961648	-0.695479647	-0.246759475	16384.37594
3.33	10146	-4415	-11373	-4082	3.33	2027	-41	-212	3.33	-341	34	8			3.33	0.619255846	-0.269467234	-0.694145155	-0.249142752	16384.18121
3.34	10131	-4447	-11360	-4119	3.34	2017	-3	-235	3.34	-297	7	-21			3.34	0.618354914	-0.27142674	-0.69336806	-0.251406958	16383.79477
3.35	10121	-4484	-11341	-4158	3.35	2026	-21	-219	3.35	-324	33	1			3.35	0.61772222	-0.273675174	-0.692183351	-0.253778183	16384.38714
3.36	10101	-4528	-11325	-4204	3.36	2013	-40	-207	3.36	-385	-21	-32			3.36	0.616485374	-0.276353408	-0.691188681	-0.256579003	16384.81694
3.37	10087	-4579	-11300	-4247	3.37	2015	-76	-165	3.37	-407	-6	9			3.37	0.615654324	-0.279476668	-0.689689091	-0.259213236	16384.19418
3.38	10071	-4626	-11281	-4286	3.38	2023	-54	-218	3.38	-370	-4	10			3.38	0.614661912	-0.282338	-0.68851167	-0.261586829	16384.61699
3.39	10060	-4659	-11265	-4316	3.39	2011	-26	-218	3.39	-276	15	3			3.39	0.614010806	-0.284361466	-0.687557826	-0.263426505	16384.07648
3.4	10056	-4680	-11253	-4335	3.4	2018	-33	-208	3.4	-173	18	0			3.4	0.613755454	-0.28563798	-0.68681286	-0.264581334	16384.37579
3.41	10046	-4708	-11240	-4362	3.41	2014	-47	-208	3.41	-239	2	-22			3.41	0.613140258	-0.287344648	-0.686013986	-0.266227136	16384.50561
3.42	10033	-4743	-11225	-4391	3.42	2018	-55	-213	3.42	-279	-8	-4			3.42	0.612362086	-0.289488027	-0.685115561	-0.26800378	16384.09729
3.43	10022	-4773	-11211	-4418	3.43	2021	-37	-229	3.43	-250	12	-6			3.43	0.611703677	-0.291325249	-0.684275586	-0.269657438	16383.74981
3.44	10011	-4803	-11198	-4445	3.44	2012	-43	-214	3.44	-249	0	-9			3.44	0.611015321	-0.293148195	-0.683463146	-0.271297882	16384.20456
3.45	10000	-4830	-11185	-4474	3.45	2023	15	-216	3.45	-247	9	2			3.45	0.610335255	-0.294791928	-0.682659982	-0.273063993	16384.43777
3.46	9990	-4853	-11172	-4502	3.46	2015	6	-229	3.46	-217	23	-13			3.46	0.609743663	-0.296204804	-0.681887508	-0.274781378	16383.93411
3.47	9978	-4891	-11155	-4531	3.47	2007	-82	-204	3.47	-294	-4	-7			3.47	0.608996431	-0.298516891	-0.680833352	-0.276544681	16384.33249
3.48	9967	-4930	-11138	-4554	3.48	2030	-129	-196	3.48	-276	-16	1			3.48	0.608332311	-0.300900802	-0.679803881	-0.277951775	16384.13711
3.49	9950	-4966	-11126	-4583	3.49	2019	-37	-226	3.49	-281	-26	-2			3.49	0.607277222	-0.303089315	-0.679051897	-0.279713719	16384.60927
3.5	9940	-4997	-11111	-4609	3.5	2019	-1	-226	3.5	-249	14	27			3.5	0.606649504	-0.304972593	-0.678116966	-0.281292512	16385.07891
3.51	9935	-5017	-11096	-4631	3.51	2021	-33	-187	3.51	-185	26	-12			3.51	0.606377009	-0.306209709	-0.677237976	-0.282650421	16384.19638
3.52	9925	-5051	-11074	-4668	3.52	2017	6	-235	3.52	-313	56	11			3.52	0.605766626	-0.308284859	-0.675895175	-0.284908676	16384.19745
3.53	9910	-5077	-11065	-4694	3.53	2017	-23	-229	3.53	-227	-14	-20			3.53	0.604839884	-0.309866003	-0.675333332	-0.286490254	16384.50152
